"respondent_id";"collector_id";"date_created";"date_modified";"ip_address";"email_address";"first_name";"last_name";"custom_1";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para�aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"En promedio, �Cu�ntas horas por semana tuvo que dedicar a las actividades desarrolladas fuera de clase? Seleccione un n�mero.";"Teniendo en cuenta las caracter�sticas del curso/modulo/etc., �c�mo considera la carga acad�mica que tuvo que asumir durante el desarrollo de las actividades propuestas?";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con el siguiente enunciado:";"En una escala de 1 a 5 (siendo 1 el m�nimo y 5 el m�ximo) valore el aporte de cada una de las siguientes actividades a su proceso de aprendizaje. Recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con el siguiente enunciado.";
"5365927789";"97807943";"2017-05-23 21:29:20";"2017-05-23 21:29:30";"181.57.251.228";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5365732963";"97807943";"2017-05-23 16:39:43";"2017-05-23 16:46:54";"157.253.211.227";"";"";"";"";"4";"5";"5";"0";"5";"4";"0";"5";"5";"0";"0";"0";"7";"4";"0";"5";"5";"5";"5";"5";"5";"0";"4";"4";"5";"5";"0";"5";"5";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5365656048";"97807943";"2017-05-23 15:28:13";"2017-05-23 15:35:20";"177.252.255.12";"";"";"";"";"4";"5";"0";"0";"5";"4";"5";"5";"5";"0";"0";"5";"6";"3";"0";"5";"4";"4";"5";"4";"5";"0";"4";"4";"5";"3";"0";"4";"5";"5";"5";"5";"3";"3";"5";"5";"4";"4";"4";"5";"4";"4";"5";
"5365654554";"97807943";"2017-05-23 15:27:06";"2017-05-23 15:32:54";"181.59.31.53";"";"";"";"";"0";"0";"0";"4";"4";"4";"4";"5";"5";"5";"0";"0";"7";"4";"0";"5";"5";"5";"5";"5";"5";"4";"5";"5";"5";"5";"0";"4";"4";"5";"5";"5";"0";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5365604345";"97807943";"2017-05-23 14:44:01";"2017-05-23 14:47:48";"181.48.222.29";"";"";"";"";"2";"2";"2";"3";"3";"3";"3";"2";"2";"3";"3";"3";"17";"5";"2";"3";"3";"3";"2";"2";"2";"3";"2";"3";"1";"3";"0";"3";"0";"2";"3";"2";"2";"2";"4";"3";"2";"2";"2";"2";"2";"2";"3";
"5365589627";"97807943";"2017-05-23 14:31:17";"2017-05-23 14:36:07";"157.253.196.186";"";"";"";"";"3";"4";"1";"1";"5";"1";"1";"1";"1";"0";"0";"0";"8";"4";"0";"4";"4";"4";"4";"3";"4";"0";"3";"5";"5";"1";"0";"4";"4";"1";"5";"5";"1";"5";"5";"3";"1";"2";"2";"2";"2";"2";"2";
"5365542430";"97807943";"2017-05-23 13:50:02";"2017-05-23 14:03:50";"190.158.162.8";"";"";"";"";"2";"0";"0";"0";"4";"4";"0";"3";"3";"0";"0";"0";"8";"5";"0";"4";"3";"4";"2";"3";"2";"0";"3";"4";"3";"2";"0";"2";"0";"2";"3";"3";"0";"2";"4";"1";"3";"2";"2";"2";"2";"3";"3";
"5365492420";"97807943";"2017-05-23 13:06:30";"2017-05-23 13:14:49";"186.29.181.200";"";"";"";"";"4";"4";"0";"0";"5";"2";"5";"5";"5";"0";"0";"0";"7";"4";"0";"5";"5";"5";"5";"5";"5";"0";"5";"5";"5";"5";"0";"5";"5";"4";"4";"5";"0";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5365490641";"97807943";"2017-05-23 13:04:45";"2017-05-23 13:16:20";"181.234.15.210";"";"";"";"";"3";"5";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"6";"3";"4";"4";"4";"5";"5";"5";"5";"4";"5";"5";"4";"4";"4";"5";"5";"4";"5";"5";"3";"5";"5";"5";"4";"5";"5";"5";"5";"5";"5";
"5365448353";"97807943";"2017-05-23 12:29:39";"2017-05-23 12:53:00";"157.253.228.30";"";"";"";"";"0";"0";"0";"4";"5";"3";"0";"5";"5";"0";"0";"0";"10";"5";"0";"5";"5";"4";"2";"4";"4";"0";"4";"5";"5";"3";"0";"5";"5";"5";"5";"5";"0";"4";"5";"5";"4";"5";"5";"5";"5";"5";"5";
"5365431538";"97807943";"2017-05-23 12:16:08";"2017-05-23 12:16:49";"201.184.64.74";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5365325371";"97807943";"2017-05-23 10:57:08";"2017-05-23 11:08:45";"177.252.249.78";"";"";"";"";"0";"0";"0";"4";"5";"4";"5";"5";"5";"5";"5";"0";"6";"4";"0";"5";"5";"5";"5";"5";"4";"3";"5";"5";"5";"5";"5";"5";"5";"0";"5";"5";"0";"4";"5";"4";"5";"5";"5";"5";"5";"5";"4";
"5365305686";"97807943";"2017-05-23 10:42:10";"2017-05-23 10:48:27";"152.202.60.238";"";"";"";"";"3";"3";"3";"3";"5";"4";"3";"5";"5";"3";"3";"3";"4";"3";"3";"4";"4";"4";"4";"3";"5";"0";"4";"5";"5";"0";"0";"0";"5";"5";"5";"5";"0";"0";"5";"5";"5";"4";"5";"5";"5";"4";"5";
"5365280291";"97807943";"2017-05-23 10:22:52";"2017-05-23 10:23:36";"152.201.12.217";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5365235302";"97807943";"2017-05-23 9:50:10";"2017-05-23 9:56:23";"191.145.3.122";"";"";"";"";"4";"4";"4";"5";"4";"5";"4";"2";"3";"0";"4";"5";"7";"4";"0";"4";"4";"4";"4";"5";"4";"5";"5";"";"3";"1";"0";"4";"3";"5";"5";"5";"4";"5";"4";"2";"4";"3";"2";"2";"2";"4";"3";
"5365216759";"97807943";"2017-05-23 9:36:01";"2017-05-23 9:38:18";"186.155.127.171";"";"";"";"";"4";"0";"0";"0";"4";"4";"0";"5";"5";"0";"0";"0";"8";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5365205048";"97807943";"2017-05-23 9:26:43";"2017-05-23 9:26:57";"157.253.198.63";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
