"respondent_id";"collector_id";"date_created";"date_modified";"ip_address";"email_address";"first_name";"last_name";"custom_1";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para�aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"En promedio, �Cu�ntas horas por semana tuvo que dedicar a las actividades desarrolladas fuera de clase? Seleccione un n�mero.";"Teniendo en cuenta las caracter�sticas del curso/modulo/etc., �c�mo considera la carga acad�mica que tuvo que asumir durante el desarrollo de las actividades propuestas?";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con el siguiente enunciado:";"En una escala de 1 a 5 (siendo 1 el m�nimo y 5 el m�ximo) valore el aporte de cada una de las siguientes actividades a su proceso de aprendizaje. Recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con el siguiente enunciado.";
"5367906093";"97808007";"2017-05-25 15:35:28";"2017-05-25 15:40:19";"181.49.79.65";"";"";"";"";"2";"4";"3";"2";"4";"3";"4";"4";"4";"4";"4";"3";"13";"4";"3";"4";"2";"2";"2";"4";"4";"3";"3";"4";"3";"5";"4";"0";"0";"1";"3";"4";"4";"1";"5";"1";"1";"4";"3";"4";"4";"4";"5";
"5367828248";"97808007";"2017-05-25 14:14:24";"2017-05-25 14:26:38";"157.253.219.224";"";"";"";"";"2";"3";"4";"3";"3";"2";"4";"4";"3";"3";"3";"1";"6";"4";"3";"3";"1";"2";"2";"1";"1";"0";"0";"1";"5";"5";"5";"1";"1";"3";"3";"3";"3";"3";"2";"1";"1";"3";"3";"1";"1";"2";"3";
"5367759379";"97808007";"2017-05-25 13:05:42";"2017-05-25 13:09:21";"181.154.244.128";"";"";"";"";"4";"4";"5";"5";"4";"4";"4";"4";"4";"4";"4";"4";"8";"5";"4";"4";"4";"4";"4";"4";"4";"5";"4";"4";"3";"4";"5";"0";"5";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";
"5367721201";"97808007";"2017-05-25 12:28:13";"2017-05-25 12:29:12";"200.119.35.88";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5367671424";"97808007";"2017-05-25 11:39:38";"2017-05-25 11:51:08";"190.157.252.122";"";"";"";"";"2";"4";"4";"2";"4";"4";"3";"4";"4";"4";"4";"0";"6";"4";"3";"4";"4";"4";"4";"5";"5";"0";"4";"4";"4";"4";"5";"0";"4";"5";"4";"4";"5";"4";"4";"4";"4";"3";"4";"3";"4";"0";"4";
"5367546550";"97808007";"2017-05-25 9:46:10";"2017-05-25 9:51:35";"181.55.152.27";"";"";"";"";"4";"3";"4";"4";"4";"4";"4";"4";"4";"0";"0";"0";"4";"3";"3";"2";"4";"4";"3";"4";"4";"2";"4";"4";"3";"4";"5";"0";"0";"4";"4";"4";"4";"4";"4";"3";"4";"0";"0";"0";"0";"2";"4";
"5367541090";"97808007";"2017-05-25 9:40:54";"2017-05-25 9:41:09";"157.253.197.97";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5367408481";"97808007";"2017-05-25 6:46:02";"2017-05-25 6:48:44";"186.155.105.157";"";"";"";"";"1";"1";"4";"2";"2";"1";"2";"5";"1";"1";"1";"4";"5";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5367219883";"97808007";"2017-05-24 23:36:26";"2017-05-24 23:43:18";"186.29.217.30";"";"";"";"";"2";"2";"3";"3";"2";"3";"4";"4";"4";"0";"0";"0";"5";"3";"0";"4";"3";"4";"4";"2";"3";"0";"3";"4";"4";"5";"4";"4";"0";"4";"4";"4";"4";"4";"4";"4";"4";"3";"3";"3";"3";"4";"5";
"5367210879";"97808007";"2017-05-24 23:14:52";"2017-05-24 23:21:14";"190.27.182.57";"";"";"";"";"2";"2";"5";"4";"5";"3";"5";"5";"5";"0";"0";"0";"4";"4";"0";"4";"3";"3";"4";"2";"4";"0";"0";"5";"4";"4";"5";"0";"0";"5";"5";"5";"0";"0";"5";"5";"5";"3";"3";"4";"3";"4";"5";
"5367204258";"97808007";"2017-05-24 23:00:23";"2017-05-24 23:05:15";"186.116.94.122";"";"";"";"";"2";"2";"2";"2";"3";"4";"4";"4";"4";"4";"4";"4";"5";"4";"4";"4";"4";"4";"4";"4";"1";"4";"0";"4";"4";"3";"5";"0";"0";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";
"5367146124";"97808007";"2017-05-24 21:11:16";"2017-05-24 21:14:58";"186.82.5.34";"";"";"";"";"1";"1";"3";"4";"4";"4";"4";"4";"4";"2";"2";"";"4";"3";"2";"4";"4";"4";"4";"2";"4";"3";"0";"5";"4";"4";"5";"0";"4";"4";"4";"4";"2";"3";"5";"5";"2";"3";"3";"4";"4";"2";"4";
"5367133883";"97808007";"2017-05-24 20:49:56";"2017-05-24 20:56:51";"190.84.25.159";"";"";"";"";"1";"2";"5";"2";"4";"5";"1";"5";"5";"0";"0";"0";"11";"4";"2";"1";"2";"4";"2";"1";"4";"4";"0";"2";"5";"";"3";"1";"1";"5";"5";"5";"1";"1";"5";"5";"5";"1";"1";"1";"1";"1";"4";
"5367113551";"97808007";"2017-05-24 20:15:53";"2017-05-24 20:28:57";"200.118.175.18";"";"";"";"";"2";"3";"4";"3";"4";"4";"2";"4";"4";"3";"3";"3";"5";"4";"3";"5";"5";"5";"4";"4";"5";"4";"0";"4";"5";"4";"5";"0";"3";"5";"4";"3";"3";"4";"5";"4";"3";"4";"4";"4";"3";"3";"4";
"5367112769";"97808007";"2017-05-24 20:14:42";"2017-05-24 20:15:04";"161.18.71.178";"";"";"";"";"3";"3";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5367045930";"97808007";"2017-05-24 18:36:04";"2017-05-24 18:36:38";"181.56.224.100";"";"";"";"";"4";"4";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5367044769";"97808007";"2017-05-24 18:34:27";"2017-05-24 18:43:24";"157.253.219.113";"";"";"";"";"3";"5";"4";"4";"4";"4";"3";"2";"2";"3";"3";"3";"5";"3";"4";"4";"4";"4";"4";"3";"4";"4";"5";"5";"5";"5";"3";"0";"3";"4";"3";"3";"3";"4";"4";"4";"4";"5";"4";"5";"5";"5";"4";
"5367036643";"97808007";"2017-05-24 17:31:08";"2017-05-24 18:38:47";"181.50.106.28";"";"";"";"";"4";"3";"5";"4";"2";"4";"4";"5";"5";"4";"4";"4";"7";"4";"4";"3";"4";"4";"3";"4";"5";"5";"0";"5";"2";"4";"5";"0";"5";"5";"5";"3";"4";"4";"4";"5";"4";"5";"4";"5";"5";"4";"4";
"5366981068";"97808007";"2017-05-24 17:12:09";"2017-05-24 17:22:44";"190.156.161.145";"";"";"";"";"2";"3";"2";"4";"4";"4";"3";"4";"4";"3";"3";"3";"5";"4";"3";"2";"3";"2";"2";"3";"4";"4";"3";"3";"3";"1";"4";"3";"1";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"3";"4";
"5366973260";"97808007";"2017-05-24 17:07:19";"2017-05-24 18:07:12";"181.61.213.168";"";"";"";"";"2";"2";"5";"4";"5";"4";"4";"5";"5";"4";"4";"3";"8";"3";"3";"4";"5";"5";"5";"5";"4";"5";"4";"4";"3";"3";"5";"0";"4";"4";"4";"4";"3";"3";"5";"5";"2";"4";"4";"5";"5";"4";"4";
"5366933126";"97808007";"2017-05-24 16:26:23";"2017-05-24 16:41:45";"161.18.130.247";"";"";"";"";"3";"4";"4";"3";"4";"2";"4";"2";"2";"4";"4";"3";"6";"4";"4";"4";"2";"4";"3";"3";"3";"5";"5";"5";"2";"4";"5";"0";"0";"4";"4";"4";"5";"4";"5";"5";"3";"3";"3";"2";"2";"2";"4";
"5366886785";"97808007";"2017-05-24 15:44:38";"2017-05-24 15:49:23";"157.253.114.184";"";"";"";"";"4";"4";"4";"4";"5";"4";"3";"2";"2";"3";"3";"0";"6";"3";"3";"3";"4";"4";"4";"4";"5";"5";"5";"5";"5";"5";"5";"0";"0";"3";"4";"4";"3";"4";"4";"4";"4";"3";"1";"2";"2";"2";"4";
"5366830532";"97808007";"2017-05-24 14:54:23";"2017-05-24 15:02:12";"186.85.143.99";"";"";"";"";"4";"5";"5";"2";"5";"4";"5";"4";"5";"0";"0";"0";"12";"4";"5";"5";"5";"4";"3";"5";"4";"4";"0";"5";"3";"5";"5";"0";"0";"4";"0";"5";"3";"0";"";"";"";"";"";"";"";"";"";
"5366830519";"97808007";"2017-05-24 14:53:36";"2017-05-24 15:23:04";"186.155.69.56";"";"";"";"";"1";"2";"4";"2";"4";"3";"1";"3";"4";"3";"4";"1";"6";"3";"1";"3";"3";"2";"2";"1";"4";"4";"0";"5";"4";"5";"4";"0";"0";"4";"4";"3";"2";"2";"3";"4";"3";"2";"2";"2";"2";"2";"3";
"5366828564";"97808007";"2017-05-24 14:52:56";"2017-05-24 14:54:38";"157.253.227.58";"";"";"";"";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"7";"4";"5";"5";"5";"5";"5";"5";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"4";
"5366821844";"97808007";"2017-05-24 14:46:51";"2017-05-24 14:58:14";"157.253.156.244";"";"";"";"";"0";"0";"4";"3";"4";"2";"2";"2";"2";"3";"0";"0";"4";"5";"0";"4";"4";"4";"3";"3";"2";"4";"3";"4";"5";"5";"5";"0";"0";"3";"4";"4";"4";"4";"4";"4";"4";"3";"3";"2";"2";"4";"4";
"5366812242";"97808007";"2017-05-24 14:37:31";"2017-05-24 14:45:47";"181.57.249.75";"";"";"";"";"3";"4";"2";"2";"4";"4";"4";"4";"3";"0";"0";"3";"9";"4";"0";"3";"4";"4";"4";"4";"5";"4";"4";"4";"4";"4";"4";"0";"0";"3";"3";"4";"3";"4";"4";"4";"4";"4";"1";"2";"3";"3";"5";
"5366794909";"97808007";"2017-05-24 14:24:22";"2017-05-24 14:28:13";"186.31.187.95";"";"";"";"";"2";"3";"4";"4";"4";"4";"3";"4";"4";"3";"3";"3";"5";"3";"3";"4";"3";"3";"4";"4";"4";"3";"3";"5";"5";"5";"5";"0";"0";"4";"4";"4";"3";"4";"4";"4";"4";"4";"3";"3";"3";"3";"5";
"5366793598";"97808007";"2017-05-24 14:23:22";"2017-05-24 14:27:00";"190.146.245.108";"";"";"";"";"1";"2";"4";"3";"3";"3";"3";"4";"4";"3";"3";"3";"6";"4";"2";"3";"3";"3";"3";"3";"4";"3";"4";"4";"4";"4";"5";"0";"0";"3";"3";"3";"3";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";
"5366791888";"97808007";"2017-05-24 14:21:51";"2017-05-24 14:27:51";"190.156.107.117";"";"";"";"";"1";"3";"5";"4";"3";"5";"0";"1";"1";"0";"0";"0";"2";"3";"3";"4";"5";"5";"3";"3";"3";"0";"0";"4";"3";"3";"5";"3";"4";"3";"3";"3";"3";"3";"5";"5";"3";"3";"2";"2";"2";"2";"4";
"5366760495";"97808007";"2017-05-24 13:56:32";"2017-05-24 14:04:26";"190.25.101.192";"";"";"";"";"4";"0";"4";"2";"4";"2";"4";"3";"4";"4";"4";"2";"4";"3";"4";"4";"3";"3";"4";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5366759857";"97808007";"2017-05-24 13:56:00";"2017-05-24 13:56:39";"190.26.52.23";"";"";"";"";"5";"5";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5366744290";"97808007";"2017-05-24 13:43:25";"2017-05-24 13:43:32";"157.253.163.81";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5366721852";"97808007";"2017-05-24 13:24:57";"2017-05-24 13:32:36";"186.30.105.109";"";"";"";"";"1";"1";"4";"2";"4";"3";"0";"4";"4";"0";"0";"2";"6";"4";"0";"2";"4";"3";"2";"5";"3";"4";"0";"4";"4";"5";"3";"0";"0";"4";"4";"4";"4";"2";"4";"2";"3";"2";"1";"1";"1";"4";"3";
"5366720210";"97808007";"2017-05-24 13:23:21";"2017-05-24 14:16:15";"157.253.197.155";"";"";"";"";"1";"2";"4";"4";"4";"4";"4";"3";"3";"4";"4";"4";"8";"4";"4";"4";"4";"4";"4";"4";"4";"4";"1";"2";"4";"5";"4";"2";"5";"5";"5";"5";"3";"4";"4";"3";"4";"4";"4";"4";"4";"4";"4";
"5366713752";"97808007";"2017-05-24 12:54:11";"2017-05-24 14:23:36";"186.28.92.243";"";"";"";"";"2";"4";"4";"3";"5";"5";"4";"5";"5";"0";"0";"0";"10";"3";"0";"5";"4";"5";"5";"4";"5";"0";"0";"4";"5";"4";"5";"0";"0";"4";"3";"3";"0";"4";"5";"5";"4";"4";"4";"5";"5";"5";"5";
"5366710157";"97808007";"2017-05-24 13:15:51";"2017-05-24 13:19:41";"186.83.160.44";"";"";"";"";"3";"3";"3";"2";"2";"2";"3";"4";"4";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"1";"3";"4";"2";"4";"5";"2";"2";"4";"3";"4";"3";"3";"2";"2";"2";"4";"3";"4";"4";"3";"4";
"5366703325";"97808007";"2017-05-24 13:10:41";"2017-05-24 13:19:04";"179.18.49.224";"";"";"";"";"4";"4";"3";"2";"4";"4";"5";"3";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"5";"4";"4";"4";"5";"3";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";
"5366698179";"97808007";"2017-05-24 13:05:56";"2017-05-24 13:07:29";"190.84.214.126";"";"";"";"";"1";"2";"4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5366685045";"97808007";"2017-05-24 12:55:38";"2017-05-24 13:10:14";"181.57.244.84";"";"";"";"";"2";"3";"5";"4";"5";"4";"4";"4";"4";"4";"4";"3";"7";"3";"4";"4";"4";"4";"4";"5";"4";"4";"0";"3";"5";"4";"5";"0";"3";"4";"5";"5";"5";"2";"5";"5";"4";"4";"4";"4";"4";"2";"4";
"5366674185";"97808007";"2017-05-24 12:46:58";"2017-05-24 12:53:13";"161.18.82.40";"";"";"";"";"1";"1";"1";"1";"1";"1";"1";"3";"2";"2";"3";"1";"12";"5";"2";"2";"1";"1";"1";"1";"4";"5";"4";"5";"2";"1";"5";"1";"0";"3";"4";"4";"4";"4";"4";"3";"2";"2";"2";"2";"2";"2";"2";
"5366674070";"97808007";"2017-05-24 12:46:24";"2017-05-24 12:54:54";"190.69.118.57";"";"";"";"";"2";"4";"4";"3";"2";"3";"3";"3";"3";"3";"3";"3";"4";"4";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";
"5366661648";"97808007";"2017-05-24 12:36:39";"2017-05-24 12:40:32";"200.118.100.102";"";"";"";"";"3";"3";"5";"4";"4";"2";"3";"4";"4";"4";"4";"4";"16";"4";"4";"4";"4";"4";"2";"3";"4";"4";"4";"4";"4";"4";"4";"0";"4";"4";"3";"3";"3";"3";"4";"4";"4";"3";"3";"2";"3";"4";"4";
"5366660653";"97808007";"2017-05-24 12:35:38";"2017-05-24 12:41:59";"186.83.1.63";"";"";"";"";"2";"3";"5";"3";"4";"4";"4";"4";"4";"3";"3";"2";"7";"4";"3";"4";"4";"4";"4";"4";"5";"0";"0";"3";"4";"4";"5";"0";"0";"4";"3";"3";"0";"5";"5";"4";"4";"3";"3";"3";"3";"4";"4";
"5366650760";"97808007";"2017-05-24 12:23:13";"2017-05-24 12:33:32";"201.244.213.247";"";"";"";"";"4";"4";"4";"3";"4";"4";"0";"4";"4";"0";"0";"0";"5";"4";"0";"4";"4";"4";"4";"4";"5";"4";"0";"5";"5";"5";"4";"0";"0";"4";"4";"4";"4";"4";"5";"5";"5";"4";"4";"5";"5";"4";"5";
"5366650668";"97808007";"2017-05-24 12:27:50";"2017-05-24 12:32:27";"157.253.126.244";"";"";"";"";"4";"3";"4";"4";"4";"4";"3";"4";"4";"4";"4";"4";"3";"3";"4";"4";"4";"4";"4";"4";"4";"5";"5";"5";"4";"4";"5";"0";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"5";
"5366648309";"97808007";"2017-05-24 12:26:04";"2017-05-24 12:28:06";"186.84.48.132";"";"";"";"";"5";"5";"5";"5";"5";"5";"5";"2";"2";"2";"2";"2";"6";"3";"4";"4";"4";"4";"4";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"2";
"5366647733";"97808007";"2017-05-24 12:25:18";"2017-05-25 0:47:55";"186.155.81.4";"";"";"";"";"1";"0";"4";"3";"5";"3";"1";"1";"4";"0";"0";"0";"6";"5";"0";"4";"1";"3";"2";"4";"2";"0";"4";"4";"2";"2";"1";"0";"3";"1";"3";"4";"0";"1";"5";"5";"2";"3";"1";"3";"3";"1";"4";
"5366643882";"97808007";"2017-05-24 12:22:21";"2017-05-24 12:55:34";"186.154.33.208";"";"";"";"";"4";"4";"5";"4";"4";"4";"4";"5";"5";"5";"5";"5";"11";"3";"4";"4";"4";"4";"4";"4";"4";"4";"0";"4";"2";"3";"5";"0";"0";"4";"4";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";
"5366639968";"97808007";"2017-05-24 12:19:34";"2017-05-24 13:35:55";"186.80.184.153";"";"";"";"";"4";"2";"4";"3";"4";"4";"4";"4";"4";"4";"4";"4";"11";"4";"3";"4";"5";"5";"5";"5";"4";"5";"5";"4";"3";"5";"5";"3";"5";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"5";
"5366635970";"97808007";"2017-05-24 12:15:56";"2017-05-24 12:16:48";"186.80.242.224";"";"";"";"";"5";"5";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5366634725";"97808007";"2017-05-24 12:15:23";"2017-05-24 12:15:34";"161.18.3.193";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
