"respondent_id";"collector_id";"date_created";"date_modified";"ip_address";"email_address";"first_name";"last_name";"custom_1";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para�aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"En promedio, �Cu�ntas horas por semana tuvo que dedicar a las actividades desarrolladas fuera de clase? Seleccione un n�mero.";"Teniendo en cuenta las caracter�sticas del curso/modulo/etc., �c�mo considera la carga acad�mica que tuvo que asumir durante el desarrollo de las actividades propuestas?";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con el siguiente enunciado:";"En una escala de 1 a 5 (siendo 1 el m�nimo y 5 el m�ximo) valore el aporte de cada una de las siguientes actividades a su proceso de aprendizaje. Recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con el siguiente enunciado.";
"5365963803";"97808222";"2017-05-23 22:37:07";"2017-05-23 22:41:34";"186.30.27.177";"";"";"";"";"1";"3";"1";"4";"2";"1";"2";"2";"2";"3";"3";"1";"8";"5";"3";"2";"1";"3";"1";"1";"2";"5";"0";"4";"1";"1";"4";"4";"0";"5";"2";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"4";
"5365927941";"97808222";"2017-05-23 21:29:36";"2017-05-23 23:02:36";"181.57.244.182";"";"";"";"";"2";"4";"4";"4";"2";"1";"2";"2";"2";"0";"0";"3";"17";"5";"0";"2";"2";"2";"2";"2";"2";"5";"3";"4";"3";"2";"1";"5";"4";"5";"4";"4";"2";"4";"1";"1";"1";"4";"4";"4";"3";"2";"2";
"5365925231";"97808222";"2017-05-23 21:24:51";"2017-05-23 21:34:29";"186.28.96.251";"";"";"";"";"4";"5";"5";"2";"4";"1";"4";"1";"3";"4";"4";"4";"22";"5";"4";"4";"2";"2";"3";"2";"1";"1";"2";"5";"4";"1";"5";"5";"3";"4";"4";"5";"4";"5";"4";"4";"1";"1";"1";"1";"1";"2";"3";
"5365903155";"97808222";"2017-05-23 20:45:20";"2017-05-23 20:54:26";"181.54.151.53";"";"";"";"";"1";"2";"2";"4";"4";"2";"2";"3";"3";"3";"3";"1";"9";"5";"1";"2";"4";"4";"4";"4";"4";"4";"4";"3";"1";"";"3";"4";"0";"4";"4";"4";"4";"4";"1";"1";"1";"4";"2";"2";"2";"1";"3";
"5365884868";"97808222";"2017-05-23 20:11:01";"2017-05-23 20:14:40";"181.143.182.90";"";"";"";"";"5";"5";"4";"4";"4";"4";"4";"3";"4";"3";"4";"4";"8";"4";"3";"4";"3";"3";"4";"4";"3";"4";"4";"5";"5";"1";"5";"5";"4";"3";"4";"4";"4";"3";"3";"3";"4";"3";"4";"3";"4";"3";"2";
"5365871943";"97808222";"2017-05-23 19:47:45";"2017-05-23 20:00:42";"186.28.131.41";"";"";"";"";"4";"5";"4";"3";"3";"3";"4";"5";"5";"5";"5";"4";"11";"4";"5";"4";"4";"4";"4";"4";"5";"2";"3";"5";"3";"3";"4";"5";"3";"3";"4";"4";"0";"3";"4";"3";"4";"4";"4";"3";"3";"5";"4";
"5365831873";"97808222";"2017-05-23 18:42:47";"2017-05-23 18:45:21";"186.87.163.12";"";"";"";"";"4";"4";"4";"5";"4";"3";"4";"5";"5";"5";"5";"3";"11";"4";"5";"4";"4";"4";"4";"4";"4";"3";"4";"4";"3";"3";"3";"3";"3";"4";"4";"4";"4";"4";"5";"4";"4";"4";"4";"4";"4";"4";"4";
"5365785945";"97808222";"2017-05-23 17:39:18";"2017-05-23 17:48:01";"186.155.53.59";"";"";"";"";"5";"5";"5";"5";"4";"2";"3";"3";"3";"5";"5";"5";"11";"4";"5";"3";"4";"4";"2";"3";"3";"5";"4";"4";"1";"1";"5";"4";"0";"5";"5";"4";"4";"5";"2";"1";"1";"4";"3";"5";"5";"5";"4";
"5365719965";"97808222";"2017-05-23 16:27:10";"2017-05-23 16:46:48";"190.156.26.148";"";"";"";"";"5";"5";"3";"4";"5";"3";"5";"5";"5";"5";"5";"5";"13";"4";"5";"4";"5";"5";"5";"5";"5";"3";"5";"5";"4";"5";"4";"5";"4";"5";"5";"5";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5365712672";"97808222";"2017-05-23 16:20:09";"2017-05-23 18:58:19";"201.245.215.202";"";"";"";"";"4";"4";"2";"4";"5";"5";"3";"3";"4";"3";"4";"4";"9";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5365660124";"97808222";"2017-05-23 15:26:53";"2017-05-23 15:41:24";"186.31.173.56";"";"";"";"";"3";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"5";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"5";"1";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";
"5365609918";"97808222";"2017-05-23 14:47:57";"2017-05-23 14:51:41";"152.204.160.88";"";"";"";"";"5";"5";"5";"4";"5";"5";"5";"5";"5";"5";"5";"5";"4";"3";"5";"5";"5";"5";"5";"5";"5";"4";"3";"3";"3";"5";"3";"2";"2";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5365607255";"97808222";"2017-05-23 14:46:35";"2017-05-23 14:53:34";"181.49.74.130";"";"";"";"";"5";"3";"2";"4";"3";"4";"5";"4";"4";"4";"3";"3";"13";"4";"3";"4";"4";"3";"4";"4";"3";"2";"5";"5";"4";"4";"3";"5";"0";"4";"4";"4";"0";"5";"3";"3";"4";"4";"4";"4";"4";"5";"4";
"5365570692";"97808222";"2017-05-23 14:14:37";"2017-05-23 14:14:44";"157.253.168.237";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5365542184";"97808222";"2017-05-23 13:48:49";"2017-05-23 13:55:30";"191.102.196.39";"";"";"";"";"5";"5";"2";"4";"3";"3";"5";"4";"4";"4";"4";"4";"12";"5";"5";"5";"3";"3";"2";"3";"4";"5";"5";"5";"3";"4";"3";"3";"0";"4";"4";"4";"4";"4";"1";"2";"2";"4";"3";"3";"3";"2";"3";
"5365516954";"97808222";"2017-05-23 13:27:33";"2017-05-23 13:27:43";"186.29.156.151";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5365515461";"97808222";"2017-05-23 13:26:22";"2017-05-23 13:41:59";"190.8.247.152";"";"";"";"";"2";"3";"1";"2";"1";"1";"3";"4";"4";"3";"3";"2";"15";"5";"2";"1";"3";"2";"2";"3";"2";"3";"4";"2";"1";"3";"4";"3";"0";"3";"3";"2";"2";"3";"2";"2";"2";"2";"2";"2";"2";"2";"3";
"5365499085";"97808222";"2017-05-23 13:12:16";"2017-05-23 13:13:36";"190.158.11.54";"";"";"";"";"4";"4";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5365493378";"97808222";"2017-05-23 13:06:40";"2017-05-23 13:11:37";"157.253.217.102";"";"";"";"";"1";"4";"3";"2";"2";"1";"1";"2";"2";"2";"1";"1";"16";"5";"2";"2";"2";"3";"2";"1";"3";"1";"1";"1";"1";"5";"3";"3";"0";"3";"2";"2";"4";"4";"1";"1";"1";"3";"2";"2";"2";"3";"2";
"5365489325";"97808222";"2017-05-23 13:03:48";"2017-05-23 13:31:28";"186.29.149.77";"";"";"";"";"2";"2";"1";"1";"1";"1";"4";"2";"2";"4";"4";"1";"13";"5";"4";"2";"2";"2";"4";"2";"4";"4";"4";"4";"2";"1";"1";"4";"1";"2";"4";"4";"2";"4";"1";"1";"1";"2";"1";"4";"4";"1";"1";
"5365478149";"97808222";"2017-05-23 12:54:17";"2017-05-23 12:58:49";"157.253.169.251";"";"";"";"";"5";"5";"2";"2";"4";"2";"3";"4";"4";"4";"4";"4";"6";"5";"4";"2";"4";"3";"3";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"2";"2";"2";"2";"4";"2";"4";"4";"4";"4";"4";"4";"4";"4";
"5365475565";"97808222";"2017-05-23 12:52:06";"2017-05-23 12:56:48";"190.158.223.135";"";"";"";"";"5";"3";"2";"2";"2";"2";"5";"4";"4";"2";"2";"2";"9";"4";"2";"3";"3";"3";"3";"3";"3";"4";"0";"5";"3";"2";"1";"1";"0";"5";"5";"5";"4";"5";"4";"3";"2";"4";"3";"4";"5";"5";"5";
"5365468772";"97808222";"2017-05-23 12:46:26";"2017-05-23 12:52:45";"191.110.174.9";"";"";"";"";"2";"4";"3";"2";"2";"3";"3";"1";"1";"2";"2";"3";"9";"4";"2";"2";"2";"2";"2";"3";"1";"5";"0";"4";"2";"1";"4";"3";"0";"4";"3";"3";"4";"4";"2";"1";"1";"1";"2";"2";"1";"1";"2";
"5365467357";"97808222";"2017-05-23 12:45:08";"2017-05-23 12:49:48";"200.118.22.155";"";"";"";"";"4";"4";"3";"4";"4";"3";"4";"5";"5";"5";"5";"5";"11";"5";"4";"4";"4";"4";"4";"4";"4";"3";"5";"5";"4";"3";"3";"4";"0";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"5";
"5365452429";"97808222";"2017-05-23 12:33:16";"2017-05-24 11:58:45";"157.253.229.136";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
