"respondent_id";"collector_id";"date_created";"date_modified";"ip_address";"email_address";"first_name";"last_name";"custom_1";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para�aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"En promedio, �Cu�ntas horas por semana tuvo que dedicar a las actividades desarrolladas fuera de clase? Seleccione un n�mero.";"Teniendo en cuenta las caracter�sticas del curso/modulo/etc., �c�mo considera la carga acad�mica que tuvo que asumir durante el desarrollo de las actividades propuestas?";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con el siguiente enunciado:";"En una escala de 1 a 5 (siendo 1 el m�nimo y 5 el m�ximo) valore el aporte de cada una de las siguientes actividades a su proceso de aprendizaje. Recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con cada uno de los siguientes enunciados, recuerde que puede marcar no aplica para aquellas afirmaciones que no correspondan con lo visto en el curso.";"";"";"";"";"";"";"";"Por favor indique qu� tan de acuerdo est� con el siguiente enunciado.";
"5368680376";"97841467";"2017-05-26 13:47:03";"2017-05-27 8:15:47";"191.79.115.214";"Login estudiante16400";"";"";"";"4";"4";"4";"4";"4";"3";"4";"4";"4";"3";"4";"4";"4";"3";"5";"4";"5";"5";"5";"5";"5";"5";"4";"0";"4";"3";"0";"5";"0";"4";"4";"4";"4";"4";"4";"4";"4";"3";"3";"3";"3";"4";"5";
"5368638404";"97841467";"2017-05-26 12:54:56";"2017-05-26 13:02:59";"157.253.197.90";"Login estudiante6552";"";"";"";"5";"3";"4";"4";"3";"3";"4";"3";"3";"4";"3";"2";"5";"4";"4";"2";"3";"3";"1";"3";"3";"5";"4";"4";"4";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"3";"4";"3";"4";"3";"4";"4";
"5368636412";"97841467";"2017-05-26 12:52:23";"2017-05-26 13:33:36";"177.252.252.213";"Login estudiante16443";"";"";"";"4";"4";"4";"4";"3";"2";"4";"4";"3";"4";"4";"4";"5";"4";"4";"4";"4";"4";"3";"4";"4";"4";"4";"3";"3";"3";"3";"3";"3";"4";"3";"3";"4";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";
"5368636351";"97841467";"2017-05-26 12:52:18";"2017-05-26 12:54:15";"157.253.222.188";"Login estudiante5598";"";"";"";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"5";"3";"4";"4";"4";"4";"4";"4";"4";"5";"2";"2";"2";"1";"2";"4";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";
"5368433516";"97841467";"2017-05-26 8:58:52";"2017-05-26 9:18:57";"157.253.197.129";"Login estudiante10468";"";"";"";"5";"3";"4";"4";"4";"4";"4";"3";"1";"4";"2";"4";"3";"4";"4";"4";"3";"4";"2";"4";"4";"5";"4";"3";"1";"3";"3";"3";"0";"5";"5";"4";"4";"4";"4";"4";"4";"3";"3";"3";"3";"5";"5";
"5368405570";"97841467";"2017-05-26 8:18:55";"2017-05-26 9:47:39";"181.249.248.206";"Login estudiante7083";"";"";"";"5";"5";"5";"3";"4";"4";"5";"5";"4";"5";"4";"5";"7";"3";"4";"4";"3";"4";"4";"5";"5";"5";"5";"5";"5";"5";"0";"0";"0";"5";"5";"5";"5";"5";"5";"4";"4";"3";"3";"3";"3";"4";"5";
"5368363140";"97841467";"2017-05-26 7:03:32";"2017-05-26 7:11:56";"190.130.100.160";"Login estudiante11118";"";"";"";"5";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"6";"3";"4";"3";"3";"3";"2";"4";"4";"3";"4";"0";"3";"4";"0";"5";"0";"4";"3";"3";"3";"2";"4";"4";"4";"2";"2";"3";"3";"4";"4";
"5368163113";"97841467";"2017-05-25 22:34:46";"2017-05-25 22:39:35";"181.57.240.22";"Login estudiante8440";"";"";"";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"3";"3";"4";"5";"4";"4";"4";"4";"4";"4";"3";"0";"4";"2";"5";"5";"0";"3";"2";"4";"3";"4";"5";"5";"3";"4";"4";"4";"4";"4";"4";
"5368112039";"97841467";"2017-05-25 20:42:19";"2017-05-25 20:57:11";"186.28.36.10";"Login estudiante8445";"";"";"";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"4";"5";"5";"5";"5";"5";"5";"3";"1";"5";"5";"5";"3";"5";"5";"0";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5368048763";"97841467";"2017-05-25 18:36:41";"2017-05-25 19:13:21";"157.253.211.238";"Login estudiante11086";"";"";"";"4";"2";"2";"2";"4";"4";"4";"3";"3";"3";"4";"2";"8";"5";"3";"3";"2";"2";"2";"4";"3";"1";"4";"0";"5";"4";"0";"4";"";"4";"3";"2";"2";"2";"4";"3";"4";"3";"3";"3";"4";"4";"4";
"5368042753";"97841467";"2017-05-25 18:32:59";"2017-05-25 18:42:42";"201.244.101.93";"Login estudiante16444";"";"";"";"5";"3";"4";"4";"5";"4";"4";"5";"4";"0";"0";"3";"5";"4";"4";"2";"4";"4";"3";"4";"4";"5";"5";"5";"4";"4";"4";"5";"0";"3";"4";"4";"3";"4";"5";"5";"4";"4";"4";"5";"3";"4";"4";
"5367947806";"97841467";"2017-05-25 16:21:15";"2017-05-25 16:33:08";"186.154.176.74";"Login estudiante16424";"";"";"";"4";"3";"4";"5";"5";"1";"5";"4";"4";"4";"4";"2";"6";"4";"2";"4";"1";"3";"2";"3";"4";"5";"4";"0";"5";"2";"0";"3";"0";"4";"4";"4";"3";"3";"5";"5";"2";"5";"4";"1";"1";"3";"3";
"5367925664";"97841467";"2017-05-25 15:56:50";"2017-05-25 15:56:57";"190.24.150.202";"Login estudiante16445";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5367852947";"97841467";"2017-05-25 14:39:12";"2017-05-25 14:43:13";"157.253.197.45";"Login estudiante16409";"";"";"";"4";"2";"4";"4";"4";"4";"3";"3";"3";"3";"3";"2";"5";"5";"4";"4";"2";"4";"2";"4";"2";"4";"3";"0";"4";"4";"0";"1";"0";"4";"2";"4";"2";"2";"4";"2";"4";"1";"1";"1";"1";"3";"4";
"5367838617";"97841467";"2017-05-25 14:24:42";"2017-05-25 14:24:54";"181.154.69.182";"Login estudiante8193";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5367816564";"97841467";"2017-05-25 14:02:37";"2017-05-25 17:08:38";"201.244.193.245";"Login estudiante11108";"";"";"";"4";"4";"4";"5";"4";"4";"3";"3";"3";"2";"2";"3";"2";"4";"3";"4";"4";"4";"4";"4";"3";"5";"1";"1";"4";"3";"2";"2";"0";"4";"3";"3";"3";"3";"4";"4";"3";"4";"4";"4";"3";"4";"4";
"5367816021";"97841467";"2017-05-25 12:26:31";"2017-05-25 14:08:12";"181.154.69.182";"Login estudiante6883";"";"";"";"5";"5";"5";"4";"5";"5";"5";"5";"5";"5";"5";"5";"6";"3";"5";"5";"5";"4";"5";"5";"5";"5";"4";"0";"3";"3";"5";"5";"0";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5367812501";"97841467";"2017-05-25 13:58:28";"2017-05-25 14:02:27";"181.254.243.219";"Login estudiante6952";"";"";"";"4";"4";"5";"5";"4";"4";"5";"5";"5";"5";"5";"4";"2";"4";"5";"4";"4";"5";"5";"5";"4";"5";"4";"0";"5";"3";"4";"0";"0";"5";"4";"5";"4";"4";"5";"5";"5";"5";"5";"4";"4";"4";"5";
"5367718636";"97841467";"2017-05-25 12:21:28";"2017-05-25 12:34:44";"157.253.197.216";"Login estudiante16446";"";"";"";"5";"3";"2";"5";"5";"2";"3";"3";"4";"4";"4";"4";"16";"5";"4";"4";"4";"3";"2";"4";"3";"5";"3";"0";"4";"2";"0";"3";"0";"5";"5";"5";"5";"5";"4";"4";"3";"1";"1";"1";"1";"4";"4";
"5367712935";"97841467";"2017-05-25 12:20:21";"2017-05-25 12:22:05";"157.253.197.106";"Login estudiante11116";"";"";"";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"11";"5";"5";"5";"5";"5";"5";"5";"5";"4";"5";"2";"2";"1";"0";"1";"0";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"4";
"5367673355";"97841467";"2017-05-25 11:42:30";"2017-05-25 11:46:37";"157.253.101.137";"Login estudiante11115";"";"";"";"4";"4";"4";"2";"4";"4";"4";"4";"4";"4";"4";"4";"6";"4";"4";"4";"4";"5";"4";"4";"3";"3";"4";"4";"5";"4";"2";"3";"0";"3";"3";"4";"4";"4";"4";"4";"3";"3";"4";"4";"4";"4";"4";
"5367641254";"97841467";"2017-05-25 11:13:17";"2017-05-25 11:16:22";"157.253.197.114";"Login estudiante16447";"";"";"";"4";"5";"4";"2";"3";"4";"4";"3";"4";"3";"3";"4";"20";"5";"4";"3";"2";"4";"3";"4";"4";"5";"5";"5";"4";"1";"1";"1";"0";"2";"3";"4";"3";"4";"3";"3";"4";"3";"4";"3";"4";"4";"4";
"5367614212";"97841467";"2017-05-25 10:47:22";"2017-05-25 10:53:11";"201.245.240.27";"Login estudiante11110";"";"";"";"4";"3";"3";"4";"4";"4";"4";"4";"4";"4";"4";"4";"3";"3";"4";"4";"2";"2";"3";"2";"4";"3";"4";"0";"4";"3";"0";"4";"0";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"2";
"5367604685";"97841467";"2017-05-25 10:39:08";"2017-05-25 10:44:42";"157.253.197.93";"Login estudiante8772";"";"";"";"5";"5";"5";"2";"4";"4";"3";"0";"0";"0";"0";"5";"3";"4";"5";"5";"4";"4";"4";"4";"2";"2";"0";"0";"2";"2";"5";"5";"0";"3";"4";"4";"4";"4";"5";"5";"5";"2";"3";"3";"2";"1";"4";
"5367571727";"97841467";"2017-05-25 10:09:48";"2017-05-25 10:14:52";"186.87.76.217";"Login estudiante13386";"";"";"";"4";"4";"4";"4";"5";"3";"4";"3";"3";"3";"3";"4";"3";"4";"4";"3";"4";"4";"3";"4";"3";"4";"5";"0";"2";"2";"0";"5";"0";"4";"4";"3";"3";"3";"4";"4";"2";"2";"3";"4";"3";"3";"4";
"5367566570";"97841467";"2017-05-25 10:04:59";"2017-05-25 10:09:59";"157.253.228.41";"Login estudiante7645";"";"";"";"5";"4";"4";"4";"4";"4";"4";"5";"5";"4";"4";"5";"9";"5";"4";"4";"4";"4";"4";"4";"5";"5";"5";"5";"3";"4";"5";"5";"0";"4";"3";"3";"4";"4";"4";"4";"3";"4";"4";"4";"4";"4";"5";
"5367496758";"97841467";"2017-05-25 8:54:18";"2017-05-26 22:09:40";"186.82.71.47";"Login estudiante5513";"";"";"";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"6";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"0";"5";"5";"0";"5";"0";"3";"5";"3";"3";"3";"5";"5";"5";"5";"5";"5";"5";"5";"4";
"5367413724";"97841467";"2017-05-25 6:55:31";"2017-05-25 7:11:26";"190.130.99.82";"Login estudiante11114";"";"";"";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"6";"4";"5";"5";"5";"4";"4";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5367297281";"97841467";"2017-05-25 2:57:52";"2017-05-25 3:01:20";"157.253.88.102";"Login estudiante16430";"";"";"";"5";"5";"4";"5";"4";"4";"4";"4";"4";"5";"3";"4";"5";"5";"5";"4";"4";"4";"4";"4";"4";"3";"3";"3";"5";"3";"4";"4";"4";"4";"4";"4";"4";"4";"5";"4";"4";"4";"5";"5";"5";"4";"4";
"5367271616";"97841467";"2017-05-25 1:51:37";"2017-05-25 1:54:46";"181.57.247.94";"Login estudiante13403";"";"";"";"4";"4";"4";"4";"4";"5";"3";"4";"4";"4";"4";"4";"6";"4";"4";"4";"4";"4";"4";"4";"1";"5";"5";"0";"5";"2";"0";"4";"0";"5";"3";"4";"3";"3";"4";"4";"4";"3";"3";"3";"2";"2";"3";
"5367256090";"97841467";"2017-05-24 18:57:28";"2017-05-25 1:16:08";"152.202.23.189";"Login estudiante16448";"";"";"";"2";"3";"2";"4";"5";"4";"4";"2";"4";"5";"5";"3";"6";"3";"3";"5";"5";"5";"2";"4";"5";"5";"5";"5";"5";"3";"5";"5";"0";"5";"5";"5";"5";"4";"5";"5";"5";"3";"3";"4";"4";"5";"5";
"5367254617";"97841467";"2017-05-25 1:05:05";"2017-05-25 1:09:42";"186.29.18.179";"Login estudiante6822";"";"";"";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"7";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";"0";"5";"4";"5";"5";"0";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"4";"4";"5";
"5367254216";"97841467";"2017-05-25 1:03:52";"2017-05-25 1:10:32";"186.29.18.179";"Login estudiante6821";"";"";"";"5";"4";"5";"5";"5";"5";"5";"4";"5";"5";"5";"5";"6";"3";"5";"5";"5";"5";"5";"5";"5";"5";"5";"0";"5";"4";"0";"5";"0";"5";"5";"5";"5";"5";"5";"5";"4";"5";"5";"5";"4";"5";"5";
"5367243109";"97841467";"2017-05-25 0:33:42";"2017-05-25 0:49:13";"190.24.99.140";"Login estudiante6595";"";"";"";"4";"3";"2";"3";"2";"3";"5";"3";"3";"4";"3";"4";"3";"4";"4";"3";"4";"4";"3";"3";"4";"5";"3";"3";"4";"2";"5";"5";"3";"4";"4";"2";"4";"4";"4";"4";"4";"3";"3";"4";"4";"4";"5";
"5367231062";"97841467";"2017-05-25 0:02:29";"2017-05-25 0:08:27";"190.24.121.213";"Login estudiante6854";"";"";"";"5";"5";"5";"4";"5";"5";"5";"5";"5";"5";"5";"5";"6";"3";"5";"5";"5";"5";"5";"5";"4";"5";"5";"5";"3";"5";"5";"5";"0";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"4";"5";"4";
"5367226884";"97841467";"2017-05-24 23:52:33";"2017-05-24 23:57:27";"177.252.254.10";"Login estudiante3997";"";"";"";"5";"3";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"19";"5";"5";"5";"5";"3";"3";"5";"5";"5";"3";"0";"4";"2";"0";"5";"0";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";
"5367225839";"97841467";"2017-05-24 23:50:27";"2017-05-24 23:56:00";"186.154.38.61";"Login estudiante6933";"";"";"";"4";"4";"4";"4";"5";"3";"4";"4";"4";"4";"4";"3";"5";"4";"4";"4";"4";"4";"3";"4";"3";"4";"4";"0";"3";"3";"0";"4";"0";"5";"4";"4";"3";"4";"4";"5";"2";"3";"3";"3";"3";"4";"5";
"5367224301";"97841467";"2017-05-24 22:04:51";"2017-05-25 0:02:33";"200.118.13.5";"Login estudiante12154";"";"";"";"4";"3";"4";"1";"5";"3";"3";"4";"2";"3";"3";"4";"4";"4";"5";"4";"5";"5";"5";"5";"2";"2";"5";"0";"3";"3";"5";"4";"0";"5";"5";"4";"3";"3";"2";"4";"3";"2";"2";"2";"3";"3";"2";
"5367213849";"97841467";"2017-05-24 23:23:01";"2017-05-24 23:38:02";"190.24.99.140";"Login estudiante16449";"";"";"";"5";"2";"2";"1";"5";"5";"5";"4";"4";"5";"5";"3";"3";"5";"4";"5";"4";"4";"3";"3";"5";"3";"2";"0";"4";"4";"4";"4";"0";"3";"4";"3";"4";"2";"4";"4";"5";"5";"4";"5";"5";"5";"4";
"5367208668";"97841467";"2017-05-24 21:32:08";"2017-05-24 23:17:19";"181.146.237.201";"Login estudiante11101";"";"";"";"4";"4";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"3";"4";"5";"5";"5";"5";"5";"5";"4";"3";"5";"5";"5";"1";"3";"3";"0";"5";"5";"5";"0";"4";"5";"5";"3";"5";"5";"5";"5";"5";"5";
"5367195010";"97841467";"2017-05-24 22:38:03";"2017-05-24 22:53:35";"190.24.99.80";"Login estudiante16450";"";"";"";"5";"5";"5";"5";"5";"5";"3";"4";"5";"4";"4";"4";"6";"3";"5";"5";"5";"5";"5";"3";"3";"5";"5";"0";"3";"3";"0";"5";"0";"5";"5";"5";"5";"5";"5";"5";"2";"5";"5";"2";"2";"3";"5";
"5367192448";"97841467";"2017-05-24 22:36:39";"2017-05-25 1:14:48";"186.84.132.62";"Login estudiante16451";"";"";"";"5";"4";"5";"1";"5";"5";"3";"4";"4";"4";"4";"3";"22";"5";"5";"5";"4";"1";"1";"1";"5";"3";"0";"0";"5";"1";"5";"5";"0";"4";"4";"3";"4";"4";"4";"5";"4";"4";"4";"4";"4";"4";"3";
"5367190323";"97841467";"2017-05-24 22:31:26";"2017-05-24 22:53:41";"186.31.175.93";"Login estudiante15656";"";"";"";"5";"5";"4";"1";"4";"4";"4";"4";"4";"4";"4";"4";"7";"5";"4";"4";"1";"1";"1";"1";"4";"1";"4";"0";"4";"2";"0";"0";"0";"4";"4";"4";"4";"4";"";"";"";"";"";"";"";"";"";
"5367189710";"97841467";"2017-05-24 22:30:56";"2017-05-24 22:41:47";"186.87.152.23";"Login estudiante6884";"";"";"";"5";"4";"5";"3";"5";"5";"4";"4";"3";"3";"3";"5";"5";"4";"5";"4";"5";"3";"3";"4";"5";"5";"5";"0";"5";"4";"0";"5";"0";"5";"5";"5";"4";"5";"4";"3";"4";"3";"3";"4";"4";"3";"4";
"5367186709";"97841467";"2017-05-24 22:25:18";"2017-05-24 22:29:01";"186.31.214.155";"Login estudiante16452";"";"";"";"5";"4";"4";"4";"5";"3";"4";"4";"3";"4";"4";"4";"4";"4";"4";"4";"5";"5";"5";"5";"4";"4";"4";"0";"2";"2";"5";"5";"0";"5";"4";"2";"4";"3";"5";"5";"5";"3";"3";"3";"3";"5";"5";
"5367184137";"97841467";"2017-05-24 22:20:16";"2017-05-24 22:27:52";"186.85.94.34";"Login estudiante7173";"";"";"";"4";"4";"4";"4";"5";"3";"0";"4";"4";"0";"0";"4";"6";"5";"4";"4";"4";"4";"4";"4";"3";"3";"4";"0";"5";"3";"0";"4";"0";"4";"4";"4";"3";"3";"5";"5";"4";"3";"3";"3";"3";"3";"4";
"5367180521";"97841467";"2017-05-24 22:04:07";"2017-05-25 18:36:03";"186.31.190.101";"Login estudiante13318";"";"";"";"2";"4";"5";"2";"5";"2";"1";"1";"1";"2";"0";"3";"5";"4";"3";"3";"3";"3";"3";"3";"2";"5";"3";"2";"5";"2";"1";"2";"0";"4";"1";"4";"2";"2";"5";"5";"3";"1";"1";"1";"1";"2";"4";
